policy,target,topology_id,unsafe_rate,false_alarm_rate,realized_escalation,conditional_risk,miss_rate
classifier_conf,0.1,close33_open08,6.666666666666667e-05,0.0005121499473324889,0.10235555555555556,9.922822118327778e-05,0.00020332287207275556
classifier_conf,0.1,close33_open10,2.2222222222222223e-05,0.003114396897140456,0.10235555555555556,3.2805376705344444e-05,6.927395881324444e-05
classifier_conf,0.1,close33_open13,2.2222222222222223e-05,0.003869834482119144,0.10235555555555556,3.2706519588455555e-05,6.985239704377777e-05
classifier_conf,0.1,close34_open01,0.5895906918811052,0.06771230271148349,0.10235555555555556,0.867453291663531,0.6526422849087781
classifier_conf,0.1,close34_open02,0.46032222222222224,0.018001003840029867,0.10235555555555556,0.7232038886344534,0.5609485488169028
classifier_conf,0.1,close34_open04,0.42533333333333334,0.008990352046072979,0.10235555555555556,0.6693638601263926,0.5397575222265745
classifier_conf,0.1,close34_open06,0.00025555555555555553,0.08629395474019469,0.10235555555555556,0.00037231613797633335,0.0010240629080097666
classifier_conf,0.1,close34_open07,0.0036999999999999997,0.06462393134344196,0.10235555555555556,0.005498015745591489,0.013001503623749211
classifier_conf,0.1,close34_open08,0.0057,0.05722893348142198,0.10235555555555556,0.008508123496947134,0.019283044175708076
classifier_conf,0.1,close34_open09,0.008722222222222221,0.05033204177798822,0.10235555555555556,0.013090796082199022,0.0283526477119783
classifier_conf,0.1,close34_open10,0.012122222222222222,0.04444377319960022,0.10235555555555556,0.0182698008236425,0.03807202148155268
classifier_conf,0.1,close34_open17,0.06093333333333333,0.0001574204201758111,0.10235555555555556,0.09775360505825853,0.139226638971019
classifier_conf,0.1,close34_open18,0.031044444444444444,0.00016761691585237776,0.10235555555555556,0.04961862006097287,0.0765847902627045
classifier_conf,0.1,close34_open19,0.013622222222222223,0.0002714404484094667,0.10235555555555556,0.021673070306019535,0.03537366799426342
classifier_conf,0.1,close35_open05,0.40404444444444443,0.012121711512336911,0.10235555555555556,0.6339124535955803,0.5289878189541519
classifier_conf,0.1,close35_open06,0.3175777777777778,0.004960840898929111,0.10235555555555556,0.4995422389527533,0.4668378431098412
classifier_conf,0.1,close35_open08,0.1778,0.0007359715412031111,0.10235555555555556,0.2816651739405342,0.3255019435286045
classifier_conf,0.1,close35_open09,0.14947777777777776,0.0006704571749666444,0.10235555555555556,0.23683029937034009,0.28854155966967204
classifier_conf,0.1,close35_open10,0.12456666666666666,0.0005039838500146222,0.10235555555555556,0.19737727166304875,0.25254510847189804
classifier_conf,0.1,close35_open11,0.09223333333333333,0.0008876887152544778,0.10235555555555556,0.1462752013963946,0.19994354752378268
classifier_conf,0.1,close35_open12,0.08985555555555555,0.0017596051935186334,0.10235555555555556,0.14077216648494376,0.19935533514722317
classifier_conf,0.1,close35_open13,0.029344444444444444,0.0015520048374492222,0.10235555555555556,0.04550909716259806,0.07646374569234611
classifier_conf,0.1,close35_open14,0.01158888888888889,0.0013434875634245,0.10235555555555556,0.017885962885238034,0.03191848432067228
classifier_conf,0.1,close35_open15,0.0027333333333333333,0.0006653079997842111,0.10235555555555556,0.0041798746555925005,0.007841769443757744
classifier_conf,0.1,close35_open16,0.0031999999999999997,0.0004080031770186556,0.10235555555555556,0.004876579208207878,0.009227103605761967
classifier_conf,0.1,close35_open24,0.4098777777777778,0.004875339834282878,0.10235555555555556,0.6514938267029118,0.5256982274550284
classifier_conf,0.1,close35_open25,0.3910666666666667,0.003420618432581522,0.10235555555555556,0.6229007324322212,0.5129041856954576
classifier_conf,0.1,close35_open26,0.3731,0.002110374980510389,0.10235555555555556,0.5955986346228141,0.5000289609506711
classifier_conf,0.1,close35_open27,0.35473333333333334,0.0013241717185707555,0.10235555555555556,0.5678336689719884,0.4861237700398821
classifier_conf,0.1,close35_open29,0.1328111111111111,0.0005958194339453111,0.10235555555555556,0.21492298387107092,0.25808475994245794
classifier_conf,0.1,close36_open03,0.2773888888888889,0.0006981659632309445,0.10235555555555556,0.4423114363700662,0.42672007747796253
classifier_conf,0.1,close36_open04,0.26478888888888885,0.0004616539379127,0.10235555555555556,0.42307351810138905,0.4145173428711995
classifier_conf,0.1,close36_open21,0.18652222222222223,0.00020123992991438888,0.10235555555555556,0.29767971165831386,0.33315709195533716
classifier_conf,0.1,close36_open22,0.15465555555555557,0.00018801106420355556,0.10235555555555556,0.24714746831300083,0.2924541883754101
classifier_conf,0.1,close36_open23,0.04337777777777777,0.0001716936608693222,0.10235555555555556,0.06936268338323065,0.1037531242605853
classifier_conf,0.1,close36_open24,0.0003111111111111111,0.061149200709070387,0.10235555555555556,0.00045354328255077774,0.0011506654066153223
