policy,physics_variant,target,unsafe_rate,unsafe_rate_worst_topology,unsafe_rate_seed_min,unsafe_rate_seed_max,false_alarm_rate,false_alarm_rate_worst_topology,false_alarm_rate_seed_min,false_alarm_rate_seed_max,realized_escalation,realized_escalation_worst_topology,realized_escalation_seed_min,realized_escalation_seed_max,conditional_risk,conditional_risk_worst_topology,conditional_risk_seed_min,conditional_risk_seed_max,miss_rate,miss_rate_worst_topology,miss_rate_seed_min,miss_rate_seed_max,topologies,rows,unsafe_model_evaluations,false_alarm_model_evaluations,resolved_model_evaluations
nn_approval_signed_physics,impedance_1.05,0.2,1.5151515151515152e-06,3.3333333333333335e-05,1.5151515151515152e-06,1.5151515151515152e-06,0.044887092987867576,0.21214122543261477,0.044642320999857425,0.04501205050261633,0.33320101010101005,0.6117222222222222,0.33227575757575756,0.33409545454545453,6.814619498969192e-06,0.00016025643495074445,6.8128687257484844e-06,6.816370833425e-06,1.9722915969257576e-06,4.42203944459e-05,1.9722915969257576e-06,1.9722915969257576e-06,44,396,6,87944,3953055
nn_approval_signed_physics,impedance_1.1,0.05,6.231937773033636e-05,0.0006555555555555555,6.0804226215184845e-05,6.307695348791212e-05,0.044887092987867576,0.21214122543261477,0.044642320999857425,0.04501205050261633,0.24437525252525252,0.6001666666666667,0.24289242424242422,0.2462530303030303,0.0002926220972569225,0.0029898250710298445,0.00028542868980565526,0.0002963146162106061,8.188593952946136e-05,0.000879302476901211,7.99245355019144e-05,8.286664154323485e-05,44,396,246,87944,3953055
nn_approval_signed_physics,impedance_1.1,0.1,2.2035752172737877e-05,0.0002777777777777778,2.0520600657586363e-05,2.2793327930313635e-05,0.044887092987867576,0.21214122543261477,0.044642320999857425,0.04501205050261633,0.2791626262626263,0.6048888888888889,0.2781590909090909,0.280844696969697,9.85149526804144e-05,0.0010698152177722334,9.335500162146666e-05,0.00010112661700929925,2.9311077710955307e-05,0.00038118915360751114,2.7142309838097726e-05,3.0395461647384087e-05,44,396,87,87944,3953055
nn_approval_signed_physics,impedance_1.1,0.2,7.575757575757576e-07,3.3333333333333335e-05,7.575757575757576e-07,7.575757575757576e-07,0.044887092987867576,0.21214122543261477,0.044642320999857425,0.04501205050261633,0.3502462121212121,0.6151666666666666,0.3493068181818182,0.3511378787878788,3.172427795543182e-06,0.0001395868230039,3.1724277955431815e-06,3.1724277955431815e-06,1.0050089646795455e-06,4.42203944459e-05,1.0050089646795455e-06,1.0050089646795455e-06,44,396,3,87944,3953055
nn_approval_signed_physics,impedance_1.2,0.05,1.8500398637384345e-05,0.00023333333333333336,1.824787338485909e-05,1.9005449142434848e-05,0.044887092987867576,0.21214122543261477,0.044642320999857425,0.04501205050261633,0.2802376262626263,0.6086222222222222,0.2787810606060606,0.28209015151515154,8.334398638420984e-05,0.0009399790442943112,8.215920402571287e-05,8.566848936846287e-05,2.4651775363520962e-05,0.00031944360700506664,2.43247548344803e-05,2.5305816421602272e-05,44,396,73,87944,3953055
nn_approval_signed_physics,impedance_1.2,0.1,7.13676227374798e-06,7.777777777777778e-05,6.1266612636469705e-06,7.641812778798485e-06,0.044887092987867576,0.21214122543261477,0.044642320999857425,0.04501205050261633,0.3144611111111111,0.6129111111111111,0.31344848484848487,0.31614469696969694,3.7855640900268934e-05,0.0004892370246924666,3.3952894169460605e-05,3.9823480256528036e-05,9.281003776390657e-06,0.00010587156701855555,7.906529684540151e-06,9.96824082231591e-06,44,396,28,87944,3953055
nn_approval_signed_physics,impedance_1.2,0.2,0.0,0.0,0.0,0.0,0.044887092987867576,0.21214122543261477,0.044642320999857425,0.04501205050261633,0.3829770202020202,0.6219,0.3820659090909091,0.3838575757575758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,396,0,87944,3953055
nn_approval_signed_physics,stale,0.05,0.1579905550467071,0.5853621998328897,0.1569670731714763,0.1587244913486955,0.044887092987867576,0.21214122543261477,0.044642320999857425,0.04501205050261633,0.05082222222222221,0.05082222222222223,0.04883333333333334,0.053366666666666666,0.2503929864724321,0.884907658529213,0.24948460002260803,0.2510756661615524,0.2382205054570445,0.647964496828226,0.2364260505290968,0.2395070330549336,44,396,621577,87944,3953055
nn_approval_signed_physics,stale,0.1,0.13881759607635355,0.5400964495817785,0.13777703550662124,0.13938084350233632,0.044887092987867576,0.21214122543261477,0.044642320999857425,0.04501205050261633,0.09958888888888887,0.0995888888888889,0.09806666666666668,0.10216666666666667,0.23248700571883718,0.8764408480817123,0.23151731136751805,0.23304123067488103,0.20502335891327989,0.5978531437186477,0.20327359421769609,0.20597112550137708,44,396,545966,87944,3953055
nn_approval_signed_physics,stale,0.2,0.10241800200647731,0.4445809771738898,0.10206526913568342,0.10286757973669941,0.044887092987867576,0.21214122543261477,0.044642320999857425,0.04501205050261633,0.19989999999999997,0.1999,0.19856666666666667,0.2011,0.19591571769046656,0.8537706399909981,0.19549842687786043,0.19642786012899488,0.14584359543445832,0.4921205522927822,0.1452884212864407,0.1465496133779575,44,396,402487,87944,3953055
nn_margin,not_applicable,0.05,0.16142543025898923,0.5989189313955251,0.16075483903108664,0.16250915839596497,0.034766959415839765,0.18637332085211206,0.03417465854377655,0.03554783160676064,0.05221111111111112,0.05221111111111111,0.048100000000000004,0.055,0.2521996875662926,0.8839694717733796,0.25149728403706567,0.25329047705734015,0.2442783397558719,0.6629710355629642,0.24301410291526518,0.2462938105610837,44,396,635085,67182,3953055
nn_margin,not_applicable,0.1,0.1483587908855023,0.5683979100732124,0.14750137681456943,0.14885131036529103,0.02683920947098193,0.1628386148474444,0.02626415570076011,0.027195234231010553,0.10222222222222223,0.10222222222222223,0.10016666666666667,0.1056,0.239381215286937,0.875429508804402,0.2385267804645763,0.2398738212908412,0.22115882072230564,0.6291848779846527,0.2196810358050416,0.22200334959253973,44,396,583553,50773,3953055
nn_margin,not_applicable,0.2,0.12168793454196182,0.5014802309574313,0.12088822003095126,0.12246084522568397,0.015504459072119482,0.12359598871751322,0.015199702117585196,0.015676198619920957,0.20490000000000003,0.2049,0.2023,0.20823333333333333,0.2128318673942106,0.8555405937567419,0.21201427384778182,0.21361386507319238,0.17633895265446478,0.5551087404159483,0.1750302602236494,0.17758388803261743,44,396,478401,27201,3953055
nn_spread,not_applicable,0.05,0.16960622103436315,0.596918169956423,0.16946171276184444,0.169724351201893,0.04016467144500246,0.18461920939728005,0.03830985613507961,0.041577966565835095,0.047733333333333336,0.04773333333333333,0.04603333333333333,0.0492,0.2613944122788998,0.8833764174260919,0.2611101148538612,0.2617576630319013,0.2608966828683521,0.6607534536270924,0.260555871568549,0.26115305745840556,44,396,667494,81762,3953055
nn_spread,not_applicable,0.1,0.16206705430576768,0.5685503894537786,0.16178786075686305,0.16252437754760984,0.036173288334834644,0.16096385562789187,0.03402768833900656,0.03755494403414354,0.09670000000000001,0.0967,0.09476666666666667,0.098,0.25519404661852296,0.8751777296290979,0.25507699644321147,0.25535876982563516,0.24899292862945152,0.6293526252715294,0.24859828366651737,0.24944345940025103,44,396,637836,75610,3953055
nn_spread,not_applicable,0.2,0.1461365672957834,0.5151422943478029,0.14548000704545266,0.1470175114203477,0.029497426709750377,0.11606576522371978,0.026029884179259312,0.031858411234191766,0.19697777777777786,0.19697777777777778,0.19336666666666666,0.2001,0.24158432776243524,0.8577467460714266,0.24141660445151714,0.24187065089087992,0.22380175487974716,0.5702296205464097,0.22298277160511953,0.22448359029710518,44,396,575122,64493,3953055
phy_d,branch_noise_10pct,0.05,0.0032620485396443067,0.01361111111111111,0.003153651165889763,0.0034121766204867287,0.0021216015208001073,0.01759089116986518,0.002078201737543463,0.002197121287669336,0.22114848484848482,0.603211111111111,0.2198901515151515,0.2219871212121212,0.011250820219978032,0.060785708100736496,0.01095530993916929,0.01166487531600437,0.005559384422065716,0.02168222744170609,0.0053502188967925884,0.005848935350387437,44,396,12885,2170,3953055
phy_d,branch_noise_10pct,0.1,0.0010669178811667148,0.0074444444444444445,0.00100254103336186,0.0011165635750949054,0.0010367770255782344,0.009713934044578577,0.0009766685529479038,0.0010807276311058645,0.25232651515151516,0.6097555555555556,0.2508939393939394,0.2541871212121212,0.0043321143069838955,0.034012860144037406,0.004091843956285508,0.004511659912478059,0.0015682992240170558,0.0094516493529475,0.0014658994474994562,0.0016489729398825766,44,396,4214,961,3953055
phy_d,branch_noise_10pct,0.2,0.0001767012284332924,0.0016555555555555555,0.00017064062237268638,0.00018200425873632272,0.0001664088140908866,0.0020009091610354002,0.00014876808768526136,0.00017522917729369922,0.3149343434343434,0.6204555555555555,0.3129522727272727,0.3172924242424242,0.000786808952353753,0.006929910566595966,0.0007616686933415235,0.0008099790672192818,0.0002305893303539596,0.0021722745124325336,0.0002224321553770182,0.00023757981572254997,44,396,699,146,3953055
phy_d,current,0.05,0.0028309354366899747,0.008566666666666667,0.0027074977573225455,0.0029949910044614206,0.0018921545766613366,0.0182145607431603,0.001847479029183344,0.00196416486593818,0.22057828282828282,0.6026666666666667,0.21929696969696968,0.22142651515151515,0.009972005763598912,0.05263440008476997,0.009636328554343408,0.010401022112749164,0.004675891198808105,0.011428998837491933,0.0044399637950729865,0.00499355962271226,44,396,11174,1851,3953055
phy_d,current,0.1,0.0006056771707152434,0.0041,0.0005673177982517977,0.0006366312815968924,0.0007864183594621922,0.010094467344701733,0.0007679595858721363,0.0008093776771576258,0.2518472222222222,0.6089444444444445,0.2504136363636364,0.2537462121212121,0.0028267267180024647,0.022740543070998223,0.0026674350745855896,0.0029518755081234817,0.0008079244580809753,0.005502543832543411,0.0007521467651572871,0.0008532578865306704,44,396,2383,621,3953055
phy_d,current,0.2,0.00010115771312794922,0.0011555555555555555,9.583467920573562e-05,0.0001049855991541947,0.00013121518465280784,0.0015186738068551,0.00012084358071894774,0.00013640098661973788,0.3146224747474747,0.6198777777777777,0.31260303030303027,0.3170037878787879,0.0004556669608311223,0.004524672663784634,0.0004308172235001159,0.00047524633805498106,0.00013235681912549799,0.0015504917619996556,0.00012546778036257803,0.0001372618781137076,44,396,399,106,3953055
phy_d,impedance_0.8,0.05,0.05990910045660267,0.1305,0.05964301569082923,0.0602736475801162,0.00020452199215418863,0.0022153783696545,0.00019552831911993104,0.00021900852603427576,0.20534393939393938,0.5633666666666666,0.20398939393939394,0.2062712121212121,0.1358623608888579,0.3485381704341915,0.13538473164189554,0.13652921611787389,0.10738867333468942,0.24354403883835207,0.10691621884186542,0.10801495009883147,44,396,236882,167,3953055
phy_d,impedance_0.8,0.1,0.051927828102990965,0.11143333333333333,0.05147348930279326,0.052288080109583676,7.242924509411515e-05,0.0007449760908845335,7.242924509411515e-05,7.242924509411515e-05,0.23634065656565661,0.5725,0.23493257575757576,0.2381568181818182,0.12108272101839991,0.315019273352675,0.12023934956430106,0.12174837702470433,0.09361313486543749,0.2152587272149792,0.09282517974568587,0.09424887375310526,44,396,205326,57,3953055
phy_d,impedance_0.8,0.2,0.036105547449399485,0.07528888888888889,0.03554556085723867,0.03658806657265851,0.0,0.0,0.0,0.0,0.2982323232323233,0.5913222222222223,0.2963090909090909,0.30056666666666665,0.08914460264811129,0.23401916531310427,0.08794934908178331,0.09017115736344633,0.06581755410300504,0.1446296576959504,0.06482058403651414,0.06666884184058681,44,396,142773,0,3953055
phy_d,impedance_0.9,0.05,0.030943153780484445,0.0633,0.030698122043824123,0.031285237848956614,0.0005776596430475781,0.005836370359726567,0.0005602557965690204,0.0005967511119469455,0.2087631313131313,0.5863,0.20745606060606062,0.2096287878787879,0.0771577922003616,0.20399471534708216,0.07661928177915531,0.07792405355165997,0.05767573876027649,0.12784441580690784,0.05722007174482646,0.05830103256777815,44,396,122364,476,3953055
phy_d,impedance_0.9,0.1,0.02307875099639899,0.04557777777777778,0.02261921973024708,0.02343727687590047,0.00021274600067415354,0.0019162530218162553,0.00019910077540621286,0.0002243652376877341,0.23982146464646464,0.5939555555555556,0.23838560606060605,0.24169318181818183,0.059769519299487366,0.16874069449705278,0.05872128703002117,0.06059110309704645,0.04300401997399594,0.09363032354424544,0.04213999382862883,0.04367911895747148,44,396,91256,178,3953055
phy_d,impedance_0.9,0.2,0.01009552969496786,0.01976666666666667,0.00970355031934507,0.010426843683923053,1.1149524103368182e-05,0.0003482505663837,9.139772789995456e-06,1.2154399760054545e-05,0.3028560606060606,0.608688888888889,0.3009098484848485,0.3052439393939394,0.028247777452234394,0.08627487278174828,0.027267788326794724,0.029068945098755475,0.018711203689872277,0.041377331923461096,0.017963556651751027,0.01934654401599862,44,396,39915,11,3953055
phy_d,impedance_0.95,0.05,0.01644841100607088,0.03217777777777778,0.016218235159362,0.016772271061494988,0.001026832696423165,0.011216517342072,0.0010106179268110742,0.0010516089424989614,0.2132141414141414,0.5958,0.21193712121212122,0.21405757575757578,0.04385701568282009,0.12385889754600446,0.04332060389655554,0.04460283774688475,0.030896362563975734,0.06876802691389494,0.030450893029873673,0.03152494070090263,44,396,65042,854,3953055
phy_d,impedance_0.95,0.1,0.009179705819660154,0.01792222222222222,0.008802096995438262,0.009462573637383046,0.0003958041646082129,0.0048561021738799,0.00038149332099523484,0.00040838388624765606,0.2444517676767677,0.6027444444444444,0.24298409090909093,0.24638863636363637,0.026146506260290792,0.08712149906967902,0.025192254344453803,0.026862241054127673,0.016941594830002505,0.03648045622651041,0.016223100660115713,0.017477648673764442,44,396,36288,314,3953055
phy_d,impedance_0.95,0.2,0.0013407893534666518,0.0047777777777777775,0.0011982408869175985,0.001467114863010721,4.984540276553257e-05,0.0005716422085901667,4.7931518708965157e-05,5.367317087866742e-05,0.308130303030303,0.6144888888888889,0.30612272727272727,0.3105318181818182,0.004893166262698863,0.026914231849230957,0.004441850855175947,0.0052917593666837156,0.002175542166573006,0.006410156886089389,0.001920685406487722,0.0024022217266547272,44,396,5291,44,3953055
phy_d,impedance_1.05,0.05,0.00027522750306916766,0.0025666666666666667,0.00026687215133482046,0.0002873927519924076,0.0032503431922923333,0.023201664394709522,0.003143732157960943,0.003421967208549867,0.23074166666666665,0.6091555555555556,0.22950757575757577,0.23156060606060605,0.0013135966705866708,0.010391397244669089,0.0012760047819568416,0.0013708830850766448,0.0003586375233556656,0.0034441208238088,0.00034759752386899923,0.0003744318982288773,44,396,1083,4235,3953055
phy_d,impedance_1.05,0.1,0.00013432860959464345,0.0015111111111111113,0.00012992764268468258,0.00013769745709348938,0.0016053680938337132,0.017090781048971333,0.0015308757552491281,0.0016543787161892992,0.26114242424242423,0.6147555555555555,0.25976136363636365,0.26297045454545454,0.0006076550420390608,0.005923133406415611,0.0005813282713588667,0.000628809602126719,0.00017576177259925858,0.0020276007555647107,0.00017012218954652348,0.00017999777011465983,44,396,530,1605,3953055
phy_d,impedance_1.05,0.2,2.7843832980818684e-05,0.00035555555555555557,2.4308479445465153e-05,3.0369085506071214e-05,0.0003943268639302828,0.006876615798447644,0.0003604213243977144,0.0004228408580125848,0.322819696969697,0.6236,0.32084318181818183,0.3251386363636364,0.00011866256718678054,0.0013048989386091221,0.00010422013984249242,0.00012893238955145227,3.687499625594545e-05,0.0004889390425035666,3.217017047474469e-05,4.0237888383001516e-05,44,396,110,282,3953055
phy_d,impedance_1.1,0.05,0.00011023671733320453,0.0011333333333333334,0.00010796399006047727,0.00011250944460593183,0.010522408592625683,0.028497885666440632,0.010347127806515357,0.010788377357635541,0.2428795454545454,0.6139333333333333,0.2416689393939394,0.24367121212121212,0.0005007345409934249,0.004483605892589622,0.000491835484891331,0.0005098303198256174,0.0001442973153991164,0.0015183326346085999,0.00014124178668335302,0.00014733897912093941,44,396,435,23248,3953055
phy_d,impedance_1.1,0.1,5.1965842376801e-05,0.0005888888888888888,5.019816560912424e-05,5.398604439700303e-05,0.005171431178927806,0.022073097763006186,0.004917027103985424,0.005363443105295624,0.27220909090909096,0.6183888888888889,0.27085378787878783,0.27399772727272725,0.00023278162610116036,0.0026854203555241557,0.00022497267717252727,0.00024181762401282044,6.827789935172399e-05,0.0007554155651957889,6.597697246942727e-05,7.090110935562349e-05,44,396,205,10334,3953055
phy_d,impedance_1.1,0.2,1.2692317829303537e-05,0.0002111111111111111,1.1429691566677273e-05,1.4459994596980302e-05,0.0008643547308090912,0.011135638174357788,0.0008167600441070598,0.0009091166034216925,0.3321558080808081,0.6269444444444444,0.33026363636363637,0.33440681818181817,5.626337660871692e-05,0.0007834300777691445,5.115065593297273e-05,6.34024352817803e-05,1.6777277589727526e-05,0.00028920517698435556,1.509800537064697e-05,1.913081306320909e-05,44,396,50,806,3953055
phy_d,impedance_1.2,0.05,3.296039323436541e-05,0.00039999999999999996,3.2707867981840154e-05,3.346544373941591e-05,0.0227201289201129,0.08200382215053348,0.022593414231613193,0.022894734024621586,0.2704580808080808,0.6214888888888889,0.26933636363636365,0.2712128787878788,0.00014761318178694116,0.0015243992126258335,0.0001465013215962379,0.00014983128749078181,4.348045238054975e-05,0.0005491234388688,4.315151496681363e-05,4.413832720802197e-05,44,396,130,55246,3953055
phy_d,impedance_1.2,0.1,1.6985247122232827e-05,0.00022222222222222223,1.597514611213182e-05,1.749029762728333e-05,0.018136096375347837,0.0636342826641937,0.017875497251264926,0.018330215041589236,0.2983949494949495,0.6254444444444445,0.2971575757575758,0.30005454545454546,7.378810412944875e-05,0.0008779721284180779,7.034433591545833e-05,7.551130916242121e-05,2.2568947757426265e-05,0.0002981812684793667,2.111904474109394e-05,2.3293899265592423e-05,44,396,67,44272,3953055
phy_d,impedance_1.2,0.2,3.0303030303030305e-06,6.666666666666667e-05,3.0303030303030305e-06,3.0303030303030305e-06,0.009223233371949786,0.03301367694932254,0.00894703706429257,0.009470589445851123,0.35411944444444443,0.6326555555555555,0.3523681818181818,0.35618181818181816,1.3213349833153787e-05,0.0003091674086774111,1.3208651870940151e-05,1.321696246155e-05,3.944089430385606e-06,8.844078889183333e-05,3.944089430385606e-06,3.944089430385606e-06,44,396,12,22305,3953055
phy_d,stale,0.05,0.1675149450792794,0.6082686945994036,0.1670797171897887,0.16807906125095212,0.034187471360488525,0.20131431649566514,0.0340153203995776,0.034461164680287704,0.05374444444444444,0.05374444444444445,0.051699999999999996,0.055233333333333336,0.25838605082025884,0.8874021939111255,0.25797498390619367,0.25891596673681055,0.25509978844478687,0.6733160382962642,0.2543013882203267,0.25612732930508203,44,396,659134,61442,3953055
phy_d,stale,0.1,0.15441492843994387,0.5770901846908629,0.15365983115063322,0.1550980848559135,0.026939827290053318,0.18110144711868995,0.0263995231564838,0.02738075891084295,0.10378888888888885,0.10378888888888889,0.10116666666666667,0.107,0.24595261542097022,0.8794290857764165,0.2451985435258608,0.24663518716827681,0.23194869461654585,0.6388088919743259,0.23061514597486393,0.23315556683565222,44,396,607475,46206,3953055
phy_d,stale,0.2,0.12823639002828605,0.5126789390223636,0.1272631250685794,0.12908853018420924,0.015321109245752378,0.13880232562499117,0.014932057423949752,0.01566950816312096,0.2044555555555555,0.20445555555555556,0.2013,0.2081333333333333,0.22014364306057474,0.8603591091765862,0.21914889697931045,0.22101850340053564,0.1874224723495553,0.5675040511218805,0.18582163640137897,0.18882370809489019,44,396,504255,23284,3953055
phy_min,branch_noise_10pct,0.05,0.15620665607630077,0.6018595340239001,0.15509961259470736,0.15750745866576207,0.03114009586162586,0.16524300008072162,0.030444375757500707,0.03215377195719849,0.0590280303030303,0.06656666666666666,0.05488030303030303,0.06240681818181818,0.245639770516528,0.8818249709646193,0.24446902135774365,0.2470171164184661,0.23369652567492405,0.666225044048865,0.23163039101010505,0.2360834405137913,44,396,614398,61569,3953055
phy_min,branch_noise_10pct,0.1,0.13532874467907502,0.5646536547681902,0.13407985419998944,0.13616470724165486,0.018430620312690858,0.12312571006344358,0.01768300946508485,0.01891013423809926,0.12839267676767674,0.14474444444444445,0.12538560606060606,0.13284924242424243,0.22376243066846557,0.8695388493035586,0.22248902735646658,0.22460331447052093,0.19643790324866303,0.62503878111126,0.19433694290127898,0.19783635929737034,44,396,531980,35967,3953055
phy_min,branch_noise_10pct,0.2,0.10243095602040944,0.49228428712023753,0.10125234792640152,0.10315687313240386,0.005041225515054708,0.058187763253644685,0.004760864625867418,0.005210505208674709,0.2517595959595959,0.29074444444444447,0.2487871212121212,0.25657651515151514,0.18869029525637224,0.8439810636117788,0.18738972849179758,0.18949137304671848,0.14285250476780645,0.5449271446125634,0.14102756425212568,0.14396632058864445,44,396,402207,8815,3953055
phy_min,current,0.05,0.1554418440503053,0.6016189159912109,0.15431912554187424,0.15677165791096617,0.03174243733518623,0.1653704210797023,0.030986764776155876,0.03280140799962983,0.05899747474747474,0.06722222222222222,0.054877272727272726,0.0623560606060606,0.24467070898447646,0.8817990377642579,0.24346188950285713,0.24611364894055163,0.23215260376755237,0.6659586841899819,0.2300531260237671,0.2346161876365514,44,396,611371,63479,3953055
phy_min,current,0.1,0.13408662192239104,0.5645446979185385,0.1328431663319561,0.13491235431610005,0.018491490824652315,0.12337882236458607,0.017700102135536966,0.018996286205180724,0.1285638888888889,0.145,0.12555378787878788,0.13304545454545455,0.22215128879580892,0.8695490157326395,0.22085727100133914,0.22299634093399087,0.1940079138612341,0.6249182843418202,0.19190548072627228,0.1953908108456763,44,396,527062,36272,3953055
phy_min,current,0.2,0.10174268550781272,0.4919114956770935,0.10054169524184153,0.10248358158457667,0.005078921317567516,0.05794595452434955,0.004807765787379607,0.005243583707989891,0.251925,0.29056666666666664,0.24894545454545453,0.2567628787878788,0.1874921194607884,0.8438448935089881,0.1861636007875582,0.18830941674657614,0.14141262314705705,0.5445139692410167,0.1395476623553191,0.14255009923855333,44,396,399484,9079,3953055
phy_min,impedance_0.8,0.05,0.1564067036220014,0.5981282927013946,0.15527720539655243,0.15772191655764972,0.034492485240510476,0.17049970869571698,0.033981685715483836,0.0352699779363636,0.06102045454545455,0.06592222222222223,0.056710606060606066,0.0645560606060606,0.24760047704338453,0.8818325589549145,0.24649580742697705,0.2489011281116137,0.23616276850255813,0.6620940482858259,0.23415998309666322,0.23847184607422736,44,396,615216,69306,3953055
phy_min,impedance_0.8,0.1,0.13347409158962475,0.5575489188323779,0.13206829978192888,0.13441117413276746,0.024462199327692776,0.13087617158068446,0.023801943855710498,0.024875688624037173,0.1353338383838384,0.14806666666666668,0.13213181818181818,0.1401431818181818,0.22470974885934403,0.869111606516834,0.2232771115027836,0.2256559444955539,0.1969204549645638,0.6171761278387382,0.19459852381434972,0.19846706256513977,44,396,524685,50460,3953055
phy_min,impedance_0.8,0.2,0.09427274734531253,0.4744453276381966,0.09285766384086533,0.09513256155379025,0.011161200970299311,0.06628046257089411,0.01077019325459777,0.011405697104182119,0.2671671717171717,0.29591111111111107,0.2640780303030303,0.27219242424242424,0.18204493831234972,0.8402074338423637,0.18038488111256484,0.18305026431980206,0.13421076271474452,0.5251770746613246,0.13203029117582277,0.13552348278886014,44,396,370024,24932,3953055
phy_min,impedance_0.9,0.05,0.15563043237107507,0.6002945798828592,0.15444443102664981,0.15702866606434046,0.03348418393248959,0.16260227627649626,0.03294123445938013,0.03430780643802278,0.0600338383838384,0.0661888888888889,0.05577424242424242,0.06354166666666666,0.24580215317287085,0.8812256547058926,0.2445802066690216,0.2472596339678851,0.23365841148790328,0.6644927468518173,0.23150147562397883,0.23618033880969924,44,396,612127,68041,3953055
phy_min,impedance_0.9,0.1,0.13166652309940302,0.5617270163737327,0.1302135344008804,0.13264320519013326,0.023028190732380563,0.12088120791576112,0.022370202206264997,0.023451369390102783,0.1321631313131313,0.1474111111111111,0.12907272727272728,0.13675681818181817,0.2207789781303064,0.8686603328845703,0.21924749325988868,0.22179699878672215,0.19168998282269767,0.621800744623912,0.18924670031136268,0.19332144737126952,44,396,517498,48503,3953055
phy_min,impedance_0.9,0.2,0.09171741534061643,0.4814107194315673,0.09029380040860613,0.09259812485257406,0.009886991028938464,0.05995170518343243,0.009501050852946141,0.010122269462148137,0.258425,0.2913,0.2553954545454546,0.26333863636363636,0.17564952281980284,0.841266180604297,0.17393278757200104,0.1767065842592545,0.12665588339502573,0.5328912271565858,0.12443586812478609,0.12801366129285335,44,396,359857,22343,3953055
phy_min,impedance_0.95,0.05,0.15525270301769944,0.5993300438898851,0.15407332556374828,0.15665254707258255,0.0328708949340554,0.16309627191599896,0.032315272645111214,0.033663952177034724,0.05965883838383838,0.06592222222222223,0.05556439393939394,0.06300681818181819,0.2449212558208508,0.8811207744964773,0.2436729941138424,0.24641154829089998,0.23243112381492192,0.6634263818760779,0.23024269274623177,0.2350098507252059,44,396,610638,66863,3953055
phy_min,impedance_0.95,0.1,0.13121343970192395,0.5619802357735421,0.1297595589093245,0.1321836866248441,0.021921681348030467,0.12126041367200743,0.021247877448363896,0.022356900125689454,0.1297020202020202,0.14638888888888887,0.12667651515151515,0.13420454545454547,0.21936861226240467,0.8687580836940962,0.2178197805306418,0.220390923345391,0.18968035189177473,0.6220800944068335,0.1872057448568839,0.19131932833815032,44,396,515702,45945,3953055
phy_min,impedance_0.95,0.2,0.09355051373711656,0.4863114933220179,0.0922579350498394,0.09434297785398037,0.007805402180904602,0.05782983709721631,0.007421811257996882,0.00803982558277655,0.25423005050505054,0.29196666666666665,0.251239393939394,0.2591007575757576,0.1770959594700857,0.8423183788724536,0.17559040880728238,0.1780128823664084,0.12810402807099353,0.5383170123833638,0.12610883575164036,0.12931251468132862,44,396,367082,16738,3953055
phy_min,impedance_1.05,0.05,0.16418899403547338,0.6043157375608287,0.1634330282525312,0.16504502691833242,0.027212742046191032,0.16576052825485407,0.02636886438720353,0.028404846815562136,0.059113636363636375,0.06546666666666666,0.055,0.062487121212121216,0.2543878666119048,0.882312330319298,0.25361188474749463,0.2552803240230377,0.24959207517489662,0.6689443715026732,0.24818357207353992,0.25115569179904423,44,396,645991,50531,3953055
phy_min,impedance_1.05,0.1,0.14570148937709002,0.5702655325919604,0.14445934508486702,0.14653136532525077,0.014238118701674851,0.12572733406167055,0.013582629468797385,0.01468161302830034,0.12912626262626262,0.14503333333333335,0.12609621212121214,0.1336439393939394,0.23527883654318538,0.8709937971964852,0.23400312657982364,0.23612591559253024,0.21576445730295724,0.6312510741180324,0.2135700331898866,0.21722458826286264,44,396,573017,23972,3953055
phy_min,impedance_1.05,0.2,0.11154194741563388,0.49999013073233495,0.11026343783689,0.11233338059560682,0.003497880409458398,0.060179555253126474,0.0033008287168177844,0.0036194930961930176,0.2518500000000001,0.2884888888888889,0.24885606060606058,0.25667954545454547,0.19943748861042296,0.846288234264708,0.19806250060884495,0.20028383483285517,0.1579830663262298,0.5534567882018732,0.15593893175059081,0.1592395434398677,44,396,438233,4389,3953055
phy_min,impedance_1.1,0.05,0.16491625940764817,0.605893191714296,0.16423544192161982,0.16569213885533066,0.02818803454680828,0.16733932486759853,0.027405309842173743,0.029320849087656684,0.05947954545454546,0.06593333333333334,0.055309090909090905,0.06288257575757575,0.25499229364576975,0.8827849661354444,0.2542869564607697,0.255808596972108,0.25081235620664777,0.6706907021482978,0.24954003711989825,0.25223221698429793,44,396,648860,53015,3953055
phy_min,impedance_1.1,0.1,0.15060072381917336,0.5743207369325158,0.14964409193411757,0.15123449551089294,0.014224961672074788,0.12409041097792153,0.013521344298747288,0.014683117949817215,0.12976085858585854,0.14174444444444445,0.12676212121212121,0.1342689393939394,0.24047968657237104,0.8715837738608767,0.23954718705359399,0.24108610331635147,0.2249082158778654,0.635741065952115,0.2232497907202112,0.22599535580925217,44,396,592390,23614,3953055
phy_min,impedance_1.1,0.2,0.12108625771708548,0.5069842284406498,0.11980120557810431,0.12187449078283018,0.0028951420210555985,0.0602926154395641,0.002751573930120903,0.0029814207094345196,0.25316212121212117,0.28646666666666665,0.25017954545454546,0.25797348484848487,0.21074246336756158,0.8481063514725994,0.20942693833632148,0.2115457330557858,0.17480850471231985,0.561200074326168,0.17271609366368013,0.17607939736265632,44,396,475980,2483,3953055
